paper id,last_name,first_name,full_name,gender,confidence,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
810.0174,Kalelkar,Tejas,Tejas Kalelkar,male,0.7089883251987814,male,unknown,male,male,0.99,0.9759533007951255
810.0289,Liu,Yaohua,Yaohua Liu,male,0.2225,unknown,unknown,male,male,0.89,0.6167643212781949
810.0575,Yu,Chengjie,Chengjie Yu,male,0.22,unknown,unknown,male,male,0.88,0.9682093778404218
810.0589,Gan,Shaobo,Shaobo Gan,male,0.25,unknown,unknown,male,male,1.0,0.7122183897808434
810.0623,Wang,Yuzhu,Yuzhu Wang,female,0.1875,unknown,unknown,female,female,0.75,0.6426918548440144
810.0698,Khodjasteh,Kaveh,Kaveh Khodjasteh,male,1.0,male,male,male,male,0.99,0.9811641202003262
810.0713,Slatyer,Tracy R.,Tracy R. Slatyer,female,0.6597184430028713,unknown,female,female,female,0.92,0.9688737720114852
810.0749,Mishra,Sanjay Kumar,Sanjay Kumar Mishra,male,1.0,male,male,male,male,0.99,0.9941494002545496
810.0763,Marvasti,Farokh,Farokh Marvasti,male,0.2425,unknown,unknown,male,male,0.97,0.8312413428388314
810.0764,Faraji,Mohammad Javad,Mohammad Javad Faraji,male,1.0,male,male,male,male,0.98,0.9969023428836246
810.0813,Jing,Yipeng,Yipeng Jing,male,0.2375,unknown,unknown,male,male,0.95,0.7055167079207846
810.0906,Uno,Yushi,Yushi Uno,male,0.5736159909298182,unknown,male,male,male,0.91,0.6344639637192724
810.0931,Román-Zúñiga,Carlos G.,Carlos G. Román-Zúñiga,male,1.0,male,male,male,male,0.99,0.991059683286054
810.0969,Liao,Yu-Wei,Yu-Wei Liao,male,0.2,unknown,unknown,male,male,0.8,0.6379369955676929
810.1094,Wang,Peilin,Peilin Wang,female,0.1625,unknown,unknown,female,female,0.65,0.5205370568647477
810.11,Tsiganov,A V,A V Tsiganov,male,0.17,unknown,unknown,male,male,0.68,0.9790240884353096
810.1103,Chaporkar,Prasanna,Prasanna Chaporkar,male,0.2275,unknown,unknown,male,male,0.91,0.8677247012985747
810.1168,Zhang,Yunxin,Yunxin Zhang,neutral,0.14128382263048112,unknown,unknown,female,male,0.5,0.6302705810438488
810.1269,Mak,Kin Fai,Kin Fai Mak,male,0.195,unknown,unknown,male,male,0.78,0.9314447962888882
810.1329,Ma,Zongming,Zongming Ma,male,0.25,unknown,unknown,male,male,1.0,0.8268343990621702
810.1332,Garay-Palmett,Karina,Karina Garay-Palmett,female,1.0,female,female,female,female,0.98,0.9950977676760904
810.1346,Wei,Shiqiang,Shiqiang Wei,male,0.25,unknown,unknown,male,male,1.0,0.6853849435637034
810.1424,Jaggi,Sidharth,Sidharth Jaggi,male,0.7062810420648136,male,unknown,male,male,1.0,0.9551241682592544
810.1404,Jones,Nick S.,Nick S. Jones,male,1.0,male,male,male,male,0.98,0.9812737436922162
810.1548,Farr,Will M.,Will M. Farr,male,0.6766533635663092,unknown,male,male,male,0.97,0.9866134542652368
810.1649,Bali,Gunnar S.,Gunnar S. Bali,male,1.0,male,male,male,male,0.99,0.9865952890451982
810.1654,Gordeeva,Anna V.,Anna V. Gordeeva,female,1.0,female,female,female,female,0.98,0.99690241611543
810.1686,Farooq,Umar,Umar Farooq,male,1.0,male,male,male,male,0.98,0.9909369967935684
810.1725,Reis,Pedro M.,Pedro M. Reis,male,1.0,male,male,male,male,0.99,0.9967370220829972
810.1797,Shi,Changsheng,Changsheng Shi,male,0.25,unknown,unknown,male,male,1.0,0.6133684110278163
810.1887,Zharova,Alla,Alla Zharova,female,1.0,female,female,female,female,0.86,0.9958191849121516
810.1901,Müller,Patrick E.,Patrick E. Müller,male,1.0,male,male,male,male,0.99,0.9881234331847266
810.195,Kollmeier,Juna A.,Juna A. Kollmeier,female,1.0,female,female,female,female,0.62,0.6154944677817865
810.1958,Wang,Changyou,Changyou Wang,male,0.195,unknown,unknown,male,male,0.78,0.6671723659609277
810.1964,Wei,Dongming,Dongming Wei,male,0.22,unknown,unknown,male,male,0.88,0.6901681504874608
810.2055,Oganov,Artem R.,Artem R. Oganov,male,1.0,male,male,male,male,1.0,0.9969023978074786
810.2307,Nielsen,Jens H.,Jens H. Nielsen,male,1.0,male,male,male,male,0.99,0.9950872238263252
810.2485,Zhu,Jiwen,Jiwen Zhu,male,0.1825,unknown,unknown,male,male,0.73,0.6243710163368917
810.2581,Kakei,Saburo,Saburo Kakei,male,1.0,male,male,male,male,1.0,0.9918966152970118
810.2652,Mathur,Savita,Savita Mathur,female,1.0,female,female,female,female,0.99,0.9877502915182784
810.2656,Murua,Ander,Ander Murua,male,1.0,male,male,male,male,0.98,0.9878384413529356
810.2779,Hardee,Philip E.,Philip E. Hardee,male,1.0,male,male,male,male,0.99,0.9955099483637564
810.2841,Li,Jiarong,Jiarong Li,male,0.1325,unknown,unknown,male,male,0.53,0.6367264205894805
810.2883,Poneti,Maddalena,Maddalena Poneti,female,1.0,female,female,female,female,0.99,0.9957305608524496
810.2913,Wu,Chunfeng,Chunfeng Wu,male,0.1675,unknown,unknown,male,male,0.67,0.5578870449287184
810.2912,Kais,Sabre,Sabre Kais,neutral,0.1885825754325809,unknown,unknown,male,female,0.88,0.628660603460647
810.3013,Guetta,Dafne,Dafne Guetta,female,1.0,female,female,female,female,0.99,0.995006528932556
810.3058,Papatheodorou,Theodore S.,Theodore S. Papatheodorou,male,1.0,male,male,male,male,0.98,0.940873413209304
810.3084,Hwang,Harold Y.,Harold Y. Hwang,male,1.0,male,male,male,male,0.99,0.995574602686398
810.3093,Shen,Huawei,Huawei Shen,male,0.2075,unknown,unknown,male,male,0.83,0.7811416991730087
810.3093,Cheng,Xueqi,Xueqi Cheng,female,0.2325,unknown,unknown,female,female,0.93,0.6016640136217296
810.313,Xue,Rongrong,Rongrong Xue,neutral,0.2332014689479813,unknown,unknown,female,male,0.87,0.9956117515838504
810.3154,Bahi,Jacques M.,Jacques M. Bahi,male,0.6795795482558535,unknown,male,male,male,0.98,0.9883181930234144
810.3186,Khim,Seunghyun,Seunghyun Khim,male,0.5526078043143365,unknown,male,male,male,0.85,0.6104312172573462
810.3283,Dong,Daoyi,Daoyi Dong,male,0.2,unknown,unknown,male,male,0.8,0.9503565872425964
810.3297,Nersisyan,Hayk,Hayk Nersisyan,male,1.0,male,male,male,male,0.99,0.9955680141207256
810.3313,Gao,Shuyang,Shuyang Gao,female,0.14,unknown,unknown,female,female,0.56,0.588923597052857
810.3392,Marquis,Timothée,Timothée Marquis,male,0.1875,unknown,male,unknown,male,0.0,0.9653835803567627
810.3473,Fridman,Moti,Moti Fridman,male,0.6171019164552763,unknown,male,male,male,0.88,0.8384076658211054
810.3605,Ortega,Pedro A.,Pedro A. Ortega,male,1.0,male,male,male,male,0.99,0.9965857251730984
810.3625,Wickman,Joshua R.,Joshua R. Wickman,male,1.0,male,male,male,male,0.99,0.993652424029465
810.3715,Johansson,Karl H.,Karl H. Johansson,male,1.0,male,male,male,male,0.98,0.9906425640003288
810.3731,Guo,Yongxin,Yongxin Guo,male,0.19,unknown,unknown,male,male,0.76,0.9650301577341855
810.376,Jamieson,Blair,Blair Jamieson,male,0.16,unknown,unknown,male,male,0.64,0.7326960024307122
810.3776,Biswas,Sagnik,Sagnik Biswas,male,0.25,unknown,unknown,male,male,1.0,0.9675531676319686
810.3837,Penc,Karlo,Karlo Penc,male,1.0,male,male,male,male,0.99,0.9948187087654722
810.389,Ibrahim,Fadi,Fadi Ibrahim,male,1.0,male,male,male,male,0.95,0.5575389372924084
810.389,Blanc,François Le,François Le Blanc,male,0.6845398561143963,unknown,male,male,male,1.0,0.9881594244575852
810.3945,Max,Claire E.,Claire E. Max,female,0.6675034543115932,unknown,female,female,female,0.97,0.9500138172463728
810.399,Vasquez,Juan-Carlos,Juan-Carlos Vasquez,male,0.25,unknown,unknown,male,male,1.0,0.9952471905011956
810.4246,Padmanabhan,Hamsa,Hamsa Padmanabhan,female,0.2655111924241297,male,unknown,female,female,0.5,0.5620447696965186
810.4256,Aceña,Andrés E.,Andrés E. Aceña,male,0.1875,unknown,male,unknown,male,0.0,0.9602239503702216
810.4426,Loveland,Rohan,Rohan Loveland,male,1.0,male,male,male,male,0.98,0.96442246273947
810.444,Dolev,Shlomi,Shlomi Dolev,male,0.6811198171732287,unknown,male,male,male,0.98,0.9944792686929146
810.4649,Zhu,Xiaoqi,Xiaoqi Zhu,female,0.1525,unknown,unknown,female,female,0.61,0.5323986791236244
810.4747,Gong,Yiyang,Yiyang Gong,male,0.18,unknown,unknown,male,male,0.72,0.5096911615946894
810.4781,Vanbeveren,Dany,Dany Vanbeveren,male,0.3401010174616088,unknown,female,male,male,0.73,0.6304040698464352
810.4793,Chakrabarty,Somenath,Somenath Chakrabarty,male,0.25,unknown,unknown,male,male,1.0,0.6728327106130615
810.484,Sattath,Or,Or Sattath,male,0.5147568843192711,male,unknown,male,male,0.56,0.6290275372770842
810.4916,Wang,Haichao,Haichao Wang,male,0.25,unknown,unknown,male,male,1.0,0.9545925922896312
810.5157,Pawling,Alec,Alec Pawling,male,1.0,male,male,male,male,0.69,0.6593709541694832
810.5183,Zhao,Junming,Junming Zhao,male,0.24,unknown,unknown,male,male,0.96,0.7069211854332322
810.5203,Yu,Yaming,Yaming Yu,male,0.16,unknown,unknown,male,male,0.64,0.5028425020575547
810.5391,Schütz,Gisela,Gisela Schütz,female,1.0,female,female,female,female,0.98,0.991197567542754
810.5559,Timorin,Vladlen,Vladlen Timorin,male,0.6738342827599823,unknown,male,male,male,0.96,0.9853371310399291
810.5591,Philpott,Lydia,Lydia Philpott,female,0.65,female,female,female,male,0.98,0.9951328902569306
810.5627,Kogar,Anshul,Anshul Kogar,male,0.6936485250137163,male,unknown,male,male,0.95,0.9545941000548656
810.5629,Ouyang,Tiancheng,Tiancheng Ouyang,male,0.175,unknown,unknown,male,male,0.7,0.6953461725097203
811.0116,Wang,Xufeng,Xufeng Wang,male,0.25,unknown,unknown,male,male,1.0,0.7727917309037722
811.012,Orava,Risto,Risto Orava,male,0.6812881693036337,unknown,male,male,male,0.99,0.9851526772145348
811.0131,Banerjee,Aritra,Aritra Banerjee,male,0.45999999999999996,male,unknown,male,female,0.97,0.9801442139480646
811.0413,Zhao,Xiaochuan,Xiaochuan Zhao,male,0.2125,unknown,unknown,male,male,0.85,0.7162879772345535
811.0432,Singh,Amrita,Amrita Singh,female,1.0,female,female,female,female,0.97,0.9855282693301723
811.0653,Smith,Clinton,Clinton Smith,male,1.0,male,male,male,male,0.98,0.992947643802744
811.0724,Harraud,Pierre-Antoine,Pierre-Antoine Harraud,male,0.2475,unknown,unknown,male,male,0.99,0.9508338866608076
811.0745,Fernandez,Julio A.,Julio A. Fernandez,male,1.0,male,male,male,male,0.98,0.9933070559728864
811.0822,Burkhart,Blakesley,Blakesley Burkhart,female,0.36407510963121015,female,unknown,male,female,0.67,0.5863004385248407
811.0966,Zhang,Shaohua,Shaohua Zhang,male,0.185,unknown,unknown,male,male,0.74,0.9807069081327764
811.0971,Bertaux,Aurélie,Aurélie Bertaux,female,0.6760362952025173,unknown,female,female,female,0.98,0.9741451808100692
811.0987,Bjørner,Nikolaj,Nikolaj Bjørner,male,1.0,male,male,male,male,0.99,0.9932294055144978
811.1001,Christensen-Dalsgaard,Jørgen,Jørgen Christensen-Dalsgaard,male,0.6864527205681374,unknown,male,male,male,1.0,0.99581088227255
811.1075,Buss,Samuel R.,Samuel R. Buss,male,1.0,male,male,male,male,0.99,0.9938261394110712
811.121,Wang,Xuefeng,Xuefeng Wang,male,0.22,unknown,unknown,male,male,0.88,0.9514818898641306
811.1298,Gow,Roderick,Roderick Gow,male,1.0,male,male,male,male,0.99,0.9955375016193688
811.1303,Zang,Jiadong,Jiadong Zang,male,0.25,unknown,unknown,male,male,1.0,0.936984149165356
811.1393,Yuan,Xue-Feng,Xue-Feng Yuan,male,0.25,unknown,unknown,male,male,1.0,0.6040462415200447
811.1461,Hickel,Tilmann,Tilmann Hickel,male,0.6802665386625402,unknown,male,male,male,1.0,0.9710661546501604
811.1477,Goel,Sharad,Sharad Goel,male,1.0,male,male,male,male,0.99,0.9541127844327632
811.1553,Leviyang,Sivan,Sivan Leviyang,male,0.29983155552794516,unknown,female,male,male,0.65,0.5493262221117807
811.1571,Noronha-Hostler,Jacquelyn,Jacquelyn Noronha-Hostler,female,1.0,female,female,female,female,0.98,0.9747088666709838
811.177,Sasoglu,Eren,Eren Sasoglu,male,0.5989740720963195,unknown,male,male,male,0.94,0.7058962883852781
811.1835,Zong,Hong-Shi,Hong-Shi Zong,male,0.1574162714307757,unknown,unknown,unknown,male,0.0,0.6296650857231028
811.2026,Xing,Eric P.,Eric P. Xing,male,1.0,male,male,male,male,0.99,0.9547301691705936
811.2094,Zhang,Pengming,Pengming Zhang,male,0.21921743898356358,unknown,unknown,unknown,male,0.0,0.8768697559342543
811.2115,Należyty,Mirosław,Mirosław Należyty,male,0.1875,unknown,male,unknown,male,0.0,0.9885168047287756
811.2203,Horak,Danijela,Danijela Horak,female,1.0,female,female,female,female,0.98,0.9482413220559448
811.2275,Yang,Li-Ping,Li-Ping Yang,female,0.1675,unknown,unknown,female,female,0.67,0.6381836892544355
811.2459,Shukla,Priyanka,Priyanka Shukla,female,1.0,female,female,female,female,0.98,0.5030823210200599
811.259,Brichard,Joelle,Joelle Brichard,female,0.6351023119703946,unknown,female,female,female,0.98,0.8104092478815784
811.2796,Liu,Wenhao,Wenhao Liu,male,0.245,unknown,unknown,male,male,0.98,0.57678121706184
811.2965,Chi,Chen-Yu,Chen-Yu Chi,neutral,0.13836350179056076,unknown,unknown,female,male,0.5,0.606908014324486
811.3009,Hare,Kevin G.,Kevin G. Hare,male,1.0,male,male,male,male,0.99,0.9956042145318498
811.3017,Pachon,Leonardo A.,Leonardo A. Pachon,male,1.0,male,male,male,male,0.99,0.9955392421654824
811.3039,Barnes,Joshua E.,Joshua E. Barnes,male,0.6525000000000001,male,male,male,female,0.99,0.5223876056947098
811.3046,Foster,Griffin,Griffin Foster,male,0.6664156616424689,unknown,male,male,male,0.96,0.9556626465698758
811.3062,Wei,Zhewei,Zhewei Wei,male,0.25,unknown,unknown,male,male,1.0,0.7101790527513847
811.3137,Murray,Caitlin,Caitlin Murray,female,1.0,female,female,female,female,0.97,0.9676392846863952
811.3156,Rijken,Th. A.,Th. A. Rijken,male,0.18,unknown,unknown,male,male,0.72,0.6969563707245295
811.3216,Slosar,Anže,Anže Slosar,male,0.1875,unknown,male,unknown,male,0.0,0.9419274692865888
811.3283,Sinitsyn,Nikolai A.,Nikolai A. Sinitsyn,male,1.0,male,male,male,male,0.99,0.991832800604206
811.3306,Fu,Jiayuan,Jiayuan Fu,male,0.16,unknown,unknown,male,male,0.64,0.6962394422795537
811.3365,Yao,Weihong,Weihong Yao,male,0.17,unknown,unknown,male,male,0.68,0.5987666456145277
811.3412,Vazirani,Umesh,Umesh Vazirani,male,1.0,male,male,male,male,0.99,0.9752235937639748
811.3418,Mullet,Joshua P.,Joshua P. Mullet,male,1.0,male,male,male,male,0.99,0.991452673228811
811.3417,Lee,Ching Hua,Ching Hua Lee,female,0.1375,unknown,unknown,female,female,0.55,0.5288695887100592
811.3487,Zhou,Shengqiang,Shengqiang Zhou,male,0.25,unknown,unknown,male,male,1.0,0.6426971103446153
811.3502,Mersch,Britta,Britta Mersch,female,1.0,female,female,female,female,0.98,0.9878916937384976
811.3579,Strimmer,Korbinian,Korbinian Strimmer,male,0.682805866075614,unknown,male,male,male,1.0,0.9812234643024562
811.3712,Hu,Guoqiang,Guoqiang Hu,male,0.25,unknown,unknown,male,male,1.0,0.6918943365662951
811.3807,Lee,Jae Woo,Jae Woo Lee,male,0.2175,unknown,unknown,male,male,0.87,0.6408309093641515
811.3818,Xin,Zhouping,Zhouping Xin,male,0.25,unknown,unknown,male,male,1.0,0.5521602748985251
811.3918,Colombo,Loris,Loris Colombo,male,0.43,unknown,male,male,female,0.97,0.6077992264774149
811.3929,Mobberley,Martin P.,Martin P. Mobberley,male,1.0,male,male,male,male,0.98,0.9773768210864509
811.3956,Fu,Yibin,Yibin Fu,male,0.22,unknown,unknown,male,male,0.88,0.8463490693864819
811.4023,Sengupta,Sandipan,Sandipan Sengupta,male,0.245,unknown,unknown,male,male,0.98,0.9286393237085848
811.4292,Nesseris,Savvas,Savvas Nesseris,male,0.6525000000000001,male,male,male,female,0.99,0.6972744777166794
811.4341,Bot,Radu Ioan,Radu Ioan Bot,male,1.0,male,male,male,male,0.87,0.9967754504728662
811.4352,Djurek,Danijel,Danijel Djurek,male,1.0,male,male,male,male,0.99,0.9873862698281328
811.4413,Kakade,Sham M.,Sham M. Kakade,male,0.5554756989701672,unknown,male,male,male,0.78,0.6919027958806687
811.4489,Liu,Xintao,Xintao Liu,male,0.25,unknown,unknown,male,male,1.0,0.8436470018134195
811.4565,Wong,Kai-Kit,Kai-Kit Wong,male,0.15218956474721831,unknown,unknown,unknown,male,0.0,0.6087582589888733
811.4672,Soroush,Emad,Emad Soroush,male,1.0,male,male,male,male,0.98,0.993469317519414
812.0084,Ghosh,Pradipta,Pradipta Ghosh,male,0.22,unknown,unknown,male,male,0.88,0.5978483156954045
812.0111,Bulitko,Valeriy,Valeriy Bulitko,male,1.0,male,male,male,male,0.98,0.9838896428776712
812.0206,Liu,Yuanming,Yuanming Liu,male,0.1675,unknown,unknown,male,male,0.67,0.6426099735495288
812.023,Mahajan,Namit,Namit Mahajan,male,0.2475,unknown,unknown,male,male,0.99,0.7093590081002794
812.034,Yin,Wotao,Wotao Yin,male,0.17437432394518942,unknown,unknown,unknown,male,0.0,0.6974972957807577
812.0389,Sra,Suvrit,Suvrit Sra,neutral,0.18786608678178224,unknown,unknown,male,female,1.0,0.502928694254258
812.0398,Wu,Yongfeng,Yongfeng Wu,male,0.2425,unknown,unknown,male,male,0.97,0.6419817782770042
812.0413,Jin,Xiao-Yong,Xiao-Yong Jin,male,0.1540519218608662,unknown,unknown,unknown,male,0.0,0.6162076874434648
812.0533,Moretti,Valter,Valter Moretti,male,0.6820610794433416,unknown,male,male,male,0.99,0.9882443177733664
812.0659,Baral,Chitta,Chitta Baral,neutral,0.17084264688742873,unknown,unknown,male,female,0.66,0.7067411750994297
812.0719,Shi,Yijin,Yijin Shi,female,0.2175,unknown,unknown,female,female,0.87,0.5030254767985097
812.0745,Zhao,Jinyu,Jinyu Zhao,neutral,0.12934763172430686,unknown,unknown,female,male,0.51,0.5247810537944549
812.083,Leon,Genly,Genly Leon,neutral,0.13801114232630834,unknown,unknown,male,female,0.6,0.5040891386104668
812.1014,Abi-Haidar,Alaa,Alaa Abi-Haidar,male,0.5516759493351063,unknown,male,male,male,0.88,0.5767037973404255
812.103,Barooah,Prabir,Prabir Barooah,male,0.24,unknown,unknown,male,male,0.96,0.9878368285920096
812.1134,Beukers,Frits,Frits Beukers,male,0.6781196593449865,unknown,male,male,male,0.97,0.992478637379946
812.1252,Zhu,Zhi-Hong,Zhi-Hong Zhu,neutral,0.1376794869760069,unknown,unknown,female,male,0.5,0.6014358958080551
812.146,Oset,Eulogio,Eulogio Oset,male,1.0,male,male,male,male,0.99,0.9880359400378538
812.1628,Mehrdad,Behzad,Behzad Mehrdad,male,0.6820481509291574,unknown,male,male,male,0.99,0.9881926037166296
812.1719,Liu,Quansheng,Quansheng Liu,male,0.25,unknown,unknown,male,male,1.0,0.8292193480440816
812.186,Wang,Peng-Fei,Peng-Fei Wang,male,0.169930368416737,unknown,unknown,unknown,male,0.0,0.679721473666948
812.1872,Mahbub,Selim,Selim Mahbub,male,1.0,male,male,male,male,0.97,0.9638524544086862
812.1918,Visser,Ruud,Ruud Visser,male,0.6840341806666028,unknown,male,male,male,0.99,0.9961367226664112
812.2063,Oka,Mitsuo,Mitsuo Oka,male,1.0,male,male,male,male,0.99,0.992651916955039
812.2079,Li,Yadong,Yadong Li,male,0.22,unknown,unknown,male,male,0.88,0.5031329740160007
812.2091,Yan,Liqin,Liqin Yan,female,0.2175,unknown,unknown,female,female,0.87,0.7090062743247044
812.216,Haegeman,Jutho,Jutho Haegeman,neutral,0.19833412521656918,unknown,unknown,male,female,1.0,0.5866730017325535
812.2162,Zhang,Ze,Ze Zhang,male,0.6990716799279411,male,unknown,male,male,0.93,0.9962867197117644
812.2191,Mejjaoli,Hatem,Hatem Mejjaoli,male,1.0,male,male,male,male,0.98,0.7502972237419874
812.2502,Jun,Shen,Shen Jun,male,0.5330567635316436,male,unknown,male,male,0.65,0.6122270541265742
812.2599,Oh,Sewoong,Sewoong Oh,male,0.25,unknown,unknown,male,male,1.0,0.5902707185302636
812.27,Nijem,Nour,Nour Nijem,female,0.325,unknown,female,female,male,0.55,0.5032801353280745
812.2722,Ma,Yubin,Yubin Ma,neutral,0.1328866945226121,unknown,unknown,female,male,0.54,0.5230935561808966
812.2722,Song,Xianfeng,Xianfeng Song,male,0.2225,unknown,unknown,male,male,0.89,0.983185176747161
812.2815,Wang,Zhongxiang,Zhongxiang Wang,male,0.25,unknown,unknown,male,male,1.0,0.7134508131236732
812.287,Knauer,Kolja,Kolja Knauer,male,0.6671749674152648,unknown,male,male,male,0.98,0.9386998696610592
812.3095,Dettmann,Carl P.,Carl P. Dettmann,male,1.0,male,male,male,male,0.98,0.993519487417805
812.3129,Kerrane,Eoin,Eoin Kerrane,male,1.0,male,male,male,male,0.98,0.9961705923763956
812.3237,Yang,Cui,Cui Yang,female,0.135,unknown,unknown,female,female,0.54,0.554170207041532
812.328,Torrelles,Jose Maria,Jose Maria Torrelles,male,1.0,male,male,male,male,0.98,0.8671669091342725
812.3294,Shao,Lijing,Lijing Shao,female,0.1925,unknown,unknown,female,female,0.77,0.7120132801267569
812.3426,Huang,Xuhui,Xuhui Huang,male,0.19,unknown,unknown,male,male,0.76,0.6960090257279818
812.3445,Tanaya,Shou,Shou Tanaya,male,1.0,male,male,male,male,0.68,0.528833988900786
812.3532,Zhu,Jian-Yang,Jian-Yang Zhu,male,0.15147342018781848,unknown,unknown,unknown,male,0.0,0.6058936807512739
812.3605,Zhang,Xiaohang,Xiaohang Zhang,male,0.1575,unknown,unknown,male,male,0.63,0.50646483239314
812.369,Sahu,Sridhar,Sridhar Sahu,male,0.7067523949716225,male,unknown,male,male,0.99,0.9670095798864898
812.3782,Queisser,Friedemann,Friedemann Queisser,male,0.6795598075093274,unknown,male,male,male,0.98,0.98823923003731
812.3814,Ryu,Hoon,Hoon Ryu,male,0.6538976415347375,unknown,male,male,male,0.95,0.91559056613895
812.3856,Tribedy,Prithwish,Prithwish Tribedy,male,0.25,unknown,unknown,male,male,1.0,0.6816315611672878
812.3882,Shen,Zhi-Xun,Zhi-Xun Shen,male,0.16052661907070662,unknown,unknown,unknown,male,0.0,0.6421064762828265
812.4078,Collaboration,the MiMeS,the MiMeS Collaboration,neutral,0.37289042815368456,male,female,male,female,0.86,0.5031234252294764
812.4134,Shklovskii,Boris I.,Boris I. Shklovskii,male,1.0,male,male,male,male,0.99,0.9936623878937052
812.4374,Liu,Weiqing,Weiqing Liu,male,0.1825,unknown,unknown,male,male,0.73,0.5834661788759187
812.4541,Hempel,Maren,Maren Hempel,female,1.0,female,female,female,female,0.96,0.8764932046613074
812.4793,Bhattacharya,Atri,Atri Bhattacharya,neutral,0.14296318244290163,unknown,unknown,male,female,0.57,0.573705459543213
812.4832,Liu,Liwei,Liwei Liu,male,0.16,unknown,unknown,male,male,0.64,0.8349855642653391
812.4861,Xu,Zhenghua,Zhenghua Xu,male,0.1775,unknown,unknown,male,male,0.71,0.5156650303265388
812.4877,Mao,Yao-Yuan,Yao-Yuan Mao,male,0.17487852652022662,unknown,unknown,unknown,male,0.0,0.6995141060809065
812.4905,Ghahramani,Zoubin,Zoubin Ghahramani,male,0.25,unknown,unknown,male,male,1.0,0.7789624443029322
812.4919,Marx,Dániel,Dániel Marx,male,0.6856384533233406,unknown,male,male,male,1.0,0.9925538132933626
901.0031,Lin,Dacheng,Dacheng Lin,male,0.25,unknown,unknown,male,male,1.0,0.8369866013395483
901.005,Hao,Ningning,Ningning Hao,female,0.1975,unknown,unknown,female,female,0.79,0.6437027786660824
901.0131,Lu,Shiyong,Shiyong Lu,male,0.23,unknown,unknown,male,male,0.92,0.6047923079606555
901.0144,Qian,Zhongmin,Zhongmin Qian,male,0.25,unknown,unknown,male,male,1.0,0.7085113056746856
901.0474,Ramos,Fábio,Fábio Ramos,male,0.24801288582684866,unknown,unknown,unknown,male,0.0,0.9920515433073946
901.0564,Bowler,Brendan P.,Brendan P. Bowler,male,1.0,male,male,male,male,0.99,0.9762321104984636
901.0604,Miller,Cole,Cole Miller,male,0.6275000000000001,male,male,male,female,0.89,0.5036335116146127
901.0607,Xu,Hongxing,Hongxing Xu,male,0.2225,unknown,unknown,male,male,0.89,0.6653005972287005
901.0972,Collins,Nicholas R.,Nicholas R. Collins,male,1.0,male,male,male,male,0.99,0.9639797887827763
901.1069,Haghighat,Mansour,Mansour Haghighat,male,1.0,male,male,male,male,0.97,0.9633231051961668
901.1146,Frydman,Aviad,Aviad Frydman,male,0.7052475429638554,male,female,male,male,0.96,0.9909901718554216
901.1338,Doering,Ryan L.,Ryan L. Doering,male,0.6832784936410798,unknown,male,male,male,0.99,0.9931139745643194
901.135,Wang,Zhiyu,Zhiyu Wang,male,0.19,unknown,unknown,male,male,0.76,0.945959566589122
901.135,Huangfu,Jiangtao,Jiangtao Huangfu,neutral,0.2393652309382207,unknown,unknown,male,female,1.0,0.9149218475057656
901.137,Feng,Xiaomei,Xiaomei Feng,female,0.2475,unknown,unknown,female,female,0.99,0.845588532393782
901.1396,Majhi,Prashant,Prashant Majhi,male,1.0,male,male,male,male,1.0,0.9914066848670487
901.1437,Logan,Heather E.,Heather E. Logan,female,1.0,female,female,female,female,0.98,0.9256931975307306
901.1504,Sriperumbudur,Bharath,Bharath Sriperumbudur,male,0.642722670700515,male,unknown,male,male,0.99,0.7108906828020604
901.152,Hu,Hong-Bo,Hong-Bo Hu,male,0.175957145321089,unknown,unknown,unknown,male,0.0,0.703828581284356
901.1641,Ghosh,Tuhin,Tuhin Ghosh,male,0.25,unknown,unknown,male,male,1.0,0.8729993027442526
901.1688,Mijares,José G.,José G. Mijares,male,0.6777444514793419,unknown,male,male,male,0.97,0.9909778059173676
901.1867,Som,Pritam,Pritam Som,male,1.0,male,male,male,male,0.96,0.7057125840422408
901.189,Saied,Faisal,Faisal Saied,male,0.65,male,male,male,female,0.98,0.995203166457419
901.1954,Quek,Tony Q. S.,Tony Q. S. Quek,male,0.6796696542258199,unknown,male,male,male,0.98,0.9886786169032798
901.1974,Attri,Arun Kumar,Arun Kumar Attri,male,0.65,male,male,male,female,0.98,0.9956352883638402
901.1984,Liu,Yunpeng,Yunpeng Liu,neutral,0.2453552885211736,unknown,unknown,male,female,1.0,0.9628423081693888
901.2021,Sandu,Titus,Titus Sandu,male,1.0,male,male,male,male,0.97,0.9952037478510088
901.2163,Gross,Benedict,Benedict Gross,male,1.0,male,male,male,male,0.97,0.9794018413570756
901.2218,Yassaee,Mohammad Hossein,Mohammad Hossein Yassaee,male,1.0,male,male,male,male,0.98,0.9857754598205528
901.2259,Cai,Junliang,Junliang Cai,male,0.25,unknown,unknown,male,male,1.0,0.8419297522671274
901.2429,Guerri,Géraldine,Géraldine Guerri,female,0.6591770829167498,unknown,female,female,female,0.99,0.8967083316669993
901.2425,Sotnikov,Andrii,Andrii Sotnikov,male,0.6764307565517527,unknown,male,male,male,0.96,0.9957230262070108
901.2575,Parsons,Aaron R.,Aaron R. Parsons,male,1.0,male,male,male,male,0.99,0.9908502694708816
901.2588,Mohasseb,Yahya,Yahya Mohasseb,male,1.0,male,male,male,male,0.97,0.9481749445937362
